"CMTE_ID","AMNDT_IND","RPT_YR","RPT_TP","IMAGE_NUM","LINE_NUM","FORM_TP_CD","SCHED_TP_CD","NAME","CITY","STATE","ZIP_CODE","TRANSACTION_DT","TRANSACTION_AMT","TRANSACTION_PGI","PURPOSE","CATEGORY","CATEGORY_DESC","MEMO_CD","MEMO_TEXT","ENTITY_TP","SUB_ID","FILE_NUM","TRAN_ID","BACK_REF_TRAN_ID"
"C00495952","N","2015","Q2","201507159000165066","17","F3","SB","ACTBLUE TECHNICAL SERVICES","CAMBRIDGE","MA","021385106","04/08/2015","817.92","P","CREDIT CARD PROCESSING CHARGE","","","","","ORG","4071620151247284864","1015121","VQZ499NQCE8",""
"C00331397","N","2015","Q2","201507089000067255","17","F3","SB","HOFF BUILDING","BOISE","ID","837010108","06/02/2015","315","P","RENT","001","Administrative/Salary/Overhead Expenses","","","ORG","4070920151246168102","1012861","BE0740C9E0A5D4C02B22",""
"C00003418","N","2015","M4","15951199996","21B","F3X","SB","DC BAR","WASHINGTON","DC","20005","03/25/2015","646","","REGISTRATION FEES","","","X","","ORG","4042120151242134351","1005310","2015M04L21CE0690042M","2015M04L21CE0690042"
"C00213611","N","2015","Q1","15970349382","17","F3","SB","BLUE STATE DIGITAL","WASHINGTON","DC","200361843","02/11/2015","432","P","EMAIL HOSTING SERVICE","","","","","ORG","4042020151242081552","1003444","VPE889TSFC8",""
"C00365593","N","2015","Q2","201507159000172201","17","F3","SB","SHARON WILL","WASHINGTON","MI","480952589","05/01/2015","168.34","","GIFTS & MEMENTOS","006","Campaign Materials","","","ORG","4071620151247288967","1015264","B-E-21241",""
"C00193433","N","2015","M7","201507179000261302","21B","F3X","SB","OZIO","WASHINGTON","DC","20036","06/22/2015","147.36","","TRAVEL/ACCOMMODATION /MEALS","","","X","MEMO ENTRY","ORG","4072320151247876333","1016146","SB21B-252366-10000","SB21B-252366"
"C00330142","N","2015","Q2","201507149000121674","17","F3","SB","MITCHELL DEVELOPMENT, LLC","SOUTH WINDSOR","CT","06074","04/16/2015","100","","STORAGE","","","","","ORG","4071520151247128498","1014481","SB17.63255",""
"C00575548","N","2015","Q2","201507160200198011","17","F3","SB","ACTBLUE TECHNICAL SERVICES","SOMERVILLE","MA","021443132","04/15/2015","485.85","P","CREDIT CARD PROCESSING FEES","","","","","","2072820151247987502","1018157","SB07271580111103",""
"C00572925","N","2015","Q1","15020138009","17","F3","SB","ACTBLUE TECHNICAL SERVICES","WEST SOMERVILLE","MA","021443132","03/02/2015","1462.41","P","MERCHANT FEES","","","","","","2042820151242338805","1005931","SB0428158009727",""
"C00371302","N","2015","Q1","15951156689","17","F3","SB","LOT 38 ESPRESSO","WASHINGTON","DC","200032093","02/03/2015","2.15","P","MEAL","","","","","ORG","4042020151242083717","1003672","VNGZA9TTTT7",""
"C00040857","A","2015","M3","201507169000244894","21B","F3X","SB","OAKLAND COUNTY DEMOCRATIC PARTY","SOUTHFIELD","MI","480752436","02/19/2015","86","","PROGRESSIVE JACKPOT WINNER","","","","","PTY","4071620151247315748","1015861","D509555",""
"C00003418","N","2015","M5","15951419132","21B","F3X","SB","CHAVEZ, JODIE N","WASHINGTON","DC","20003","04/22/2015","87.86","","PHONE SERVICES","","","","","IND","4060120151243996192","1008792","2015M05L21CE0730017",""
"C00460402","N","2015","Q1","15970355242","17","F3","SB","FEDEX KINKOS","WICHITA","KS","672071706","12/24/2014","12","P","SHIPPING EXPENSES","001","Administrative/Salary/Overhead Expenses","X","","ORG","4041720151242007345","1003780","B81A25FD82F0E41DAB30","BC67262675B8942FCA58"
"C00010603","N","2015","M4","15951205396","21B","F3X","SB","STARBUCKS","CHARLOTTE","NC","28246","03/18/2015","9.35","","CATERING,FOOD & BEVERAGE","","","X","MEMO ENTRY","ORG","4042320151242255081","1005384","SB21B-280620-190000","SB21B-280620"
"C00010603","N","2015","M6","15951509408","21B","F3X","SB","DONOR SERVICES CORP","LOS ANGELES","CA","90028","05/06/2015","12582.4","","TELEMARKETING","","","","","ORG","4062320151245931122","1011325","SB21B-281685",""
"C00477745","N","2015","Q1","15951123751","17","F3","SB","SECURITY BANKCARD CENTER","NORMAN","OK","730706139","02/11/2015","1670.5","P","SEE SUBVENDORS","001","Administrative/Salary/Overhead Expenses","","","ORG","4041320151241800349","1002118","B22DBBAD4478B43C9BD4",""
"C00543892","N","2015","Q2","201507159000169059","17","F3","SB","DELTA AIR LINES, INC.","ATLANTA","GA","303541989","06/10/2015","29","","TRAVEL EXPENSE","","","","","ORG","4071620151247287109","1015214","BCFC709E71D1347748D9",""
"C00131185","N","2015","M7","201507209000291782","21B","F3X","SB","MASTER PRINT","NEWINGTON","VA","221221467","06/11/2015","652.96","","FUNDRAISING FOR PAC- CREATION OF DIRECT MAIL","004","Advertising Expenses","","FUNDRAISING FOR PAC- CREATION OF DIRECT MAIL","ORG","4072120151247607062","1016707","66235414",""
"C00010603","N","2015","M7","201507209000310797","21B","F3X","SB","CAMBRIDGE TRANSPORTATION","CHICAGO","IL","60694","06/17/2015","76","","GENERAL INSURANCE","","","X","MEMO ENTRY","ORG","4072220151247706078","1016926","SB21B-282932-10000","SB21B-282932"
"C00136457","N","2015","M5","15951424227","21B","F3X","SB","WALMART","AMHERST","NH","030312216","04/04/2015","34.88","","OFFICE SUPPLIES","","","X","OFFICE SUPPLIES","ORG","4052220151243895531","1008862","B52F685C479794FEC8C8","BC37EB68A3C0A48A288A"
"C00308676","N","2015","Q2","201507200200212110","17","F3","SB","SOUTHWEST AIR","DALLAS","TX","75235","04/13/2015","499","P","AIRFARE","002","Travel Expenses","X","[MEMO ITEM] * 04/13/2015 CREDIT CARD PAYMENT","","2073120151248170724","1019053","SB07301521101333",""
"C00495010","N","2015","12P","15951522478","21B","F3X","SB","GILL, RYAN J","SACRAMENTO","CA","958164032","02/18/2015","2275","O","STRATEGIC CONSULTING","001","Administrative/Salary/Overhead Expenses","","","IND","4062920151245947521","1011659","SB21B-67-138408-E",""
"C00572339","N","2015","Q2","201507159000220442","17","F3","SB","BRUNER, JOSHUA","BEDFORD","NH","031105529","06/12/2015","518.18","P","REIMBURSEMENT FOR COPIES","001","Administrative/Salary/Overhead Expenses","","","IND","4071720151247462576","1015595","VPEDF9Z4G61",""
"C00441352","N","2015","Q1","15970345818","17","F3","SB","US POSTMASTER","COLUMBUS","OH","432169002","01/27/2015","98","P","POSTAGE","003","Solicitation and Fundraising Expenses","X","SUBITEMIZATION OF CITICARDS(01/27/15)","ORG","4041520151241885906","1003175","B-S-4373",""
"C00040857","A","2015","M3","201507169000244966","21B","F3X","SB","SMITH, ANNETTE","DETROIT","MI","482341923","02/28/2015","150","","VOUCHER PRIZE PAYOUTS","","","","","IND","4071620151247315965","1015861","D508545",""
"C00010603","N","2015","M2","15950821352","21B","F3X","SB","AMERICAN EXPRESS","NEWARK","NJ","07101","01/31/2015","3.75","","REVENUE PROCESSING FEES","","","","","ORG","4022420151239166151","995113","SB21B-279429",""
"C00545749","A","2015","Q1","201507019000006303","17","F3","SB","HALEY, PATRICK","ELK RIVER","MN","553306552","02/12/2015","-31.26","","VOID OF PREVIOUS INVALID EXPENSE","","","","","IND","4070120151245969843","1011971","B65B618AD31B34F279E3",""
"C00027466","A","2015","M4","15020149910","21B","F3X","SB","WHITE FLEET CAB","NEW ORLEANS","LA","70119","03/16/2015","51.95","","TRAVEL","","","X","[MEMO ITEM]","","1060320150017598529","1006502","SB05051599101845",""
"C00395848","N","2015","Q1","15970349582","17","F3","SB","ARISTOTLE - WASHINGTON","WASHINGTON","DC","200032620","03/04/2015","17.63","P","CREDIT CARD PROCESSING FEE","","","","","ORG","4041720151242004154","1003451","B3FA08508FC20477D842",""
"C00309567","N","2015","MY","201507309000456856","21B","F3X","SB","GO DADDY","SCOTTSDALE","AZ","85260","01/30/2015",".19","","WEB SITE SERVICES (SEE AMERICAN EXPRESS)","","","X","","ORG","4073020151248062372","1018983","SB21B700",""
"C00422774","N","2015","MY","201507319000487942","21B","F3X","SB","KAUFMAN LEGAL GROUP","LOS ANGELES","CA","90017","05/01/2015","150","","LEGAL & TREASURY FEES","","","","","ORG","4073120151248150347","1019740","D263105",""
"C00354332","N","2015","M5","15951393887","21B","F3X","SB","MDP (NFA)","LANSING","MI","48933","04/17/2015","720","","RENT","","","","","ORG","4051920151243799383","1008045","SB21B.66868",""
"C00072025","A","2015","Q1","201507169000242236","21B","F3X","SB","PATTERSON, NATASHA L","ST PETERSBURG","FL","337106751","01/08/2015","25","","IN KIND; AUCTION ITEMS: POSTAL CHRISTMAS PLACEMATS AND NAPKIN SETS","011","Political Contributions","","IN KIND; AUCTION ITEMS: POSTAL CHRISTMAS PLACEMATS AND NAPKIN SETS","IND","4071620151247312696","1015824","37799779",""
"C00574418","N","2015","Q2","201507109000081987","21B","F3X","SB","HEARTLAND SIGNS","OMAHA","NE","681168256","04/06/2015","434.35","","SIGNS AND POSTERS","","","","","ORG","4071320151246980901","1013393","VPEN59Z39E3",""
"C00473272","N","2015","Q1","15970351240","17","F3","SB","STRIPE","CYBERSPACE","CA","90000","03/05/2015","6.53","P","MERCHANT FEE","001","Administrative/Salary/Overhead Expenses","","","ORG","4041520151241891519","1003514","EXPB8534",""
"C00397505","N","2015","Q1","15951160571","17","F3","SB","OFFICE DEPOT","BOCA RATON","FL","334962434","01/23/2015","265.05","P","OFFICE SUPPLIES","","","X","","ORG","4041720151242007761","1003801","D661369","D661301"
"C00409409","N","2015","Q2","201507159000181422","17","F3","SB","MORROW, TERRY","SAINT PETER","MN","560821448","06/24/2015","1687.01","P","REIMBURSEMENT - SEE MEMO","","","","","IND","4071720151247455127","1015390","D570900",""
"C00578658","N","2015","Q2","201507159000236678","23","F3P","SB","BALTIMORE CITY DEPT OF RECREATION & PARKS","BALTIMORE","MD","212174022","06/09/2015","275","P","EVENT PERMITS","","","","","ORG","4071620151247310378","1015715","VQBGB9HHXC2",""
"C00202416","N","2015","Q1","15951156201","17","F3","SB","WESTIN PEACHTREE PLAZA","ATLANTA","GA","30303","03/31/2015","114.84","P","TRAVEL/LODGING","","","","","ORG","4041720151242005757","1003640","D428770",""
"C00040857","A","2015","M2","201507169000243665","21B","F3X","SB","RICHARDSON, EBONI","EASTPOINTE","MI","48021","01/22/2015","100","","VOUCHER PRIZE PAYOUTS","","","","","IND","4071620151247314197","1015850","D508969",""
"C00557181","N","2015","Q1","15951147403","17","F3","SB","BARRETT, MARY K.","OMAHA","NE","681051139","03/04/2015","1500","P","FUNDRAISING CONSULTING","","","","","IND","4041520151241887556","1003233","VNH6S9YN497",""
"C00140590","N","2015","M6","15951492295","21B","F3X","SB","CAMPAIGN SOLUTIONS","ALEXANDRIA","VA","223143109","05/13/2015","971.37","","CRP ONLY/GENERIC FUNDRAISING","001","Administrative/Salary/Overhead Expenses","","","ORG","4061920151245821110","1010942","SB21B932592449722E",""
"C00026757","N","2015","Q2","201507159000178172","17","F3","SB","SECURITY PUBLIC STORAGE","BETHESDA","MD","20816","05/17/2015","122","","MONTHLY RENT FOR STORAGE SPACE","001","Administrative/Salary/Overhead Expenses","X","CREDIT CARD PAYEE, SEE SCHEDULE D AMERICAN EXPRESS","ORG","4071620151247292868","1015330","17-10191-P","D10-3010-W"
"C00350520","N","2015","Q2","201507159000168099","17","F3","SB","GOOGLE INC","MNT VIEW","CA","94043","06/30/2015","129.04","P","WEB AD COSTS","001","Administrative/Salary/Overhead Expenses","","","ORG","4071520151247148726","1015196","EXPB57891",""
"C00361956","N","2015","M3","15950876122","21B","F3X","SB","ADP EASYPAY ATLANTA","LOUISVILLE","KY","402901006","02/20/2015","45.52","","PAYROLL","","","","","ORG","4031820151240826116","998142","B3210953484F14D009F1",""
"C00350991","N","2015","M7","201507209000349249","21B","F3X","SB","AMERICAN EXPRESS","WESTON","FL","33331","06/05/2015","101.1","","CREDIT CARD PROCESSING FEES","001","Administrative/Salary/Overhead Expenses","","","ORG","4072120151247613430","1017088","SB21B.18462",""
"C00003418","N","2015","M4","15951199687","21B","F3X","SB","TAYLOR GOURMET WDC","WASHINGTON","DC","20001","03/20/2015","261.77","","CATERING/FOOD AND BEVERAGE","","","X","","ORG","4042120151242133425","1005310","2015M04L2100567M","2015M04L2100517"
"C00545749","N","2015","Q2","201507159000169759","17","F3","SB","BENSON, ROBERT JR.","BLAINE","MN","554341126","04/01/2015","1500","","FIELD CONSULTING","","","","","IND","4071720151247453489","1015224","BA7E1E19591F54C7BB2E",""
"C00042366","N","2015","M5","15020161336","21B","F3X","SB","HIGHTAIL","CAMPBELL","CA","95008","03/02/2015","9.99","","PUBLICATIONS/ SUBSCRIPTIONS","","","X","[MEMO ITEM] MEMO ENTRY","","2060320151244016732","1009474","SB06021513368733",""
"C00384701","N","2015","MY","201507099000073686","21B","F3X","SB","UNITED STATES TREASURY","PHILADELPHIA","PA","192550001","02/27/2015","725","","FEDERAL WITHHOLDING TAXES","001","Administrative/Salary/Overhead Expenses","","","ORG","4070920151246170412","1013062","SB21B-11059-43487-E",""
"C00501254","N","2015","Q2","201507159000164643","17","F3","SB","ACTBLUE TECHNICAL SERVICES","CAMBRIDGE","MA","022382110","04/05/2015","10.28","P","ONLINE CREDIT CARD PROCESSING FEE","","","","","ORG","4071720151247452918","1015115","D764659",""
"C00385526","N","2015","Q2","201507160200198554","17","F3","SB","ARISTOTLE PUBLISHING","WASHINGTON","DC","20003","04/22/2015","16.25","P","CREDIT CARD PROCESSING FEES","","","","","","2072920151248022910","1018367","SB07281585541296",""
"C00253187","N","2015","Q2","201507119000082563","17","F3","SB","FEDEX","PITTSBURGH","PA","152620001","05/12/2015","30.66","P","SHIPPING","","","","","ORG","4071320151246981249","1013427","VNTWJ9RSWQ8",""
"C00398644","N","2015","Q2","201507159000172295","17","F3","SB","TRUMAN CLUB OF STOCKTON","STOCKTON","CA","95269","04/16/2015","750","","OFFICE RENT & UTILITIES","","","","","ORG","4071520151247148947","1015265","D430041",""
"C00458463","N","2015","Q2","201507160200192951","17","F3","SB","LAKE COUNTY REPUBLICAN PARTY","PAINESVILLE","OH","440773478","05/06/2015","40","P","DINNER TICKET","001","Administrative/Salary/Overhead Expenses","","","","2072920151248021740","1018359","SB07281529512485",""
"C00344473","N","2015","Q2","201507200200205634","17","F3","SB","DARNELL, ELLIE","LANSING","MI","489178879","05/05/2015","2071.98","","PAYROLL","","","X","[MEMO ITEM] *","IND","2073120151248171994","1019603","SB0731155634433",""
"C00509729","N","2015","Q1","15951167034","17","F3","SB","DELTA AIRLINES","ATLANTA","GA","303206001","01/09/2015","557.2","P","TRAVEL","001","Administrative/Salary/Overhead Expenses","","","ORG","4041720151242012318","1004015","B-E-6445",""
"C00547893","N","2015","Q2","201507159000128221","17","F3","SB","SHERATON","STAMFORD","CT","06902","06/22/2015","518.73","","TRAVEL","","","","","ORG","4071520151247133945","1014687","SB17.1332",""
"C00358952","N","2015","Q2","201507159000220304","17","F3","SB","PAYCHEX","FAIRFAX","VA","220314627","04/30/2015","70.36","P","PAYROLL SERVICES","","","","","ORG","4071620151247303862","1015593","VPEN19YQKV0",""
"C00418897","N","2015","MY","201507319000484964","21B","F3X","SB","MACDONALD, LES","PHILADELPHIA","PA","191075869","02/26/2015","342.5","","STRATEGIC MANAGEMENT SERVICES","","","","","IND","4073120151248147772","1019655","D620593",""
"C00402800","A","2015","M2","15970287884","21B","F3X","SB","VERIZON","NEWARK","NJ","07101","01/26/2015","340.02","","CELL PHONES FOR STAFF","","","","","ORG","4022820151239813493","995505","SB21B.128774",""
"C00502575","N","2015","Q1","15970347833","17","F3","SB","PAYCHEX","ROCHESTER","NY","146250397","02/13/2015","3250.47","P","PAYROLL","","","","","ORG","4041520151241889359","1003334","D561584",""
"C00143230","A","2015","M4","15951450036","21B","F3X","SB","DEMOCRACY ENGINE LLC","WASHINGTON","DC","20011","03/25/2015","7.4","","CREDIT CARD PROCESSING FEE","","","","","ORG","4060420151244026967","1009559","D428978",""
"C00354332","N","2015","M7","201507209000347839","21B","F3X","SB","ADVANCE NOVELTY","LIVONIA","MI","48152","06/20/2015","1144.56","","BINGO SUPPLIES","","","","","ORG","4072120151247612749","1017050","SB21B.68300",""
"C00527457","N","2015","Q2","201507139000098798","17","F3","SB","VERIZON WIRELESS","LEHIGH VALLEY","PA","180025505","04/25/2015","1026.19","P","CELLPHONE","","","","","ORG","4071420151247031533","1013868","B46545F5E7A0B41068EC",""
"C00211318","A","2015","M4","201506299000000109","21B","F3X","SB","ARISTOTLE INTERNATIONAL INC.","WASHINGTON","DC","200031164","03/20/2015","250","","CREDIT CARD FEES","","","","","ORG","4062920151245947929","1011708","BCE427F60361E4A1BA13",""
"C00040857","A","2015","M3","201507169000244950","21B","F3X","SB","SCOTT, SHIRLEY","DETROIT","MI","48216","02/05/2015","150","","VOUCHER PRIZE PAYOUTS","","","","","IND","4071620151247315916","1015861","D508641",""
"C00040857","A","2015","M2","201507169000243503","21B","F3X","SB","HAMMOND, ANNA","WARREN","MI","480891980","01/29/2015","100","","VOUCHER PRIZE PAYOUTS","","","","","IND","4071620151247313712","1015850","D509013",""
"C00575795","N","2015","Q2","201507159000218797","23","F3P","SB","JETBLUE","LONG ISLAND CITY","NY","111014024","04/24/2015","813.1","P","TRAVEL","","","X","","ORG","4071720151247460612","1015585","D3193","D2048"
"C00075820","A","2015","M7","201507279000427551","21B","F3X","SB","FOSTER, KIRSTEN","WASHINGTON","DC","20003","06/15/2015","1035.53","","PAYROLL","","","","","IND","4072820151247971783","1018208","SB21-0.043513",""
"C00193433","N","2015","M2","15970269194","21B","F3X","SB","DEPARTMENT OF LABOR & INDUSTRIES","SEATTLE","WA","98124","01/21/2015","135.56","","TAXES - PAYROLL","","","","","ORG","4021920151239072899","993863","SB21B-246107",""
"C00540500","N","2015","Q1","15020131492","17","F3","SB","STICKY FINGERS BAKERY","WASHINGTON","DC","200102308","02/17/2015","82.05","P","CATERING","","","X","[MEMO ITEM]","","2042820151242338678","1005930","SB0428151492258",""
"C00458463","N","2015","Q2","201507160200192964","17","F3","SB","SIGNATURE EDGE, LLC","CHESTERFIELD","MO","630067171","04/07/2015","11960","P","RESEARCH","001","Administrative/Salary/Overhead Expenses","","","","2072920151248021779","1018359","SB07281529642524",""
"C00547349","N","2015","M6","15971220923","21B","F3X","SB","BRESLER, MARIKA V","DES MOINES","IA","503092023","05/15/2015","1672.91","","SALARY","","","","","IND","4062220151245908025","1011319","VNTPK9RM9J6",""
"C00575795","N","2015","Q2","201507159000218140","23","F3P","SB","MARTIN, EUGENE","NEW YORK","NY","101855256","05/15/2015","1974.89","P","PAYROLL","","","","","IND","4071720151247458642","1015585","D7194",""
"C00559021","N","2015","MY","201507109000081848","21B","F3X","SB","41ST DISTRICT AGRICULTURAL ASSOCIATION","CRESCENT CITY","CA","955312303","02/05/2015","150.01","","FAIR BOOTH RENTAL","001","Administrative/Salary/Overhead Expenses","","","ORG","4071320151246980820","1013378","SB21B-215-368-E",""
"C00514422","N","2015","MY","201507309000458562","21B","F3X","SB","NATIONBUILDER","LOS ANGELES","CA","90013","06/09/2015","49","","WEBSITE / SOFTWARE MONTHLY FEE","001","Administrative/Salary/Overhead Expenses","","","ORG","4073120151248135137","1019010","SB21B.6282",""
"C00000935","N","2015","M7","201507209000343962","21B","F3X","SB","CQ-ROLL CALL, INC.","WASHINGTON","DC","20002","06/04/2015","14908.12","","GENERIC CMTE. SUBSCRIPTIONS","","","","","ORG","4072220151247708670","1017029","SB21B-934855",""
"C00499988","N","2015","Q1","15020138127","17","F3","SB","CYCLONE CAR WASH","RUSSELLVILLE","AR","72801","03/23/2015","6","P","CREDIT CARD PAYMENT: TRAVEL:GROUND TRANS","","","X","[MEMO ITEM]","","2042920151242352786","1006003","SB0428158127320",""
"C00494583","N","2015","Q2","201507149000114973","17","F3","SB","CHASE CARD SERVICES","WILMINGTON","DE","19886","05/14/2015","4453.42","","SEE MEMO ENTRIES","001","Administrative/Salary/Overhead Expenses","","","ORG","4071520151247124356","1014292","SB17.16180",""
"C00040857","A","2015","M4","201507169000245445","21B","F3X","SB","ADVANCE NOVELTY COMPANY","LIVONIA","MI","481523661","03/26/2015","648","","BINGO SUPPLIES","","","","","ORG","4071620151247316309","1015865","D502785",""
"C00409219","N","2015","Q2","201507159000136901","17","F3","SB","FIRST DATA","HAGERSTOWN","MD","217416600","06/03/2015","213.68","P","CREDIT CARD PROCESSING FEE","","","","","ORG","4071520151247140308","1014855","D506155",""
"C00010603","N","2015","M4","15951205419","21B","F3X","SB","DEMOCRATIC PROPERTIES CORP. FEDERAL ACCOUNT","WASHINGTON","DC","20003","03/27/2015","108468.27","","RENT","","","","","COM","4042320151242255150","1005384","SB21B-280621",""
"C00331769","N","2015","Q1","15970345975","17","F3","SB","AT&T","SACRAMENTO","CA","95887","03/04/2015","430.59","P","TELEPHONE SERVICE","","","","","ORG","4041520151241886167","1003185","VN7EC9YHDR1",""
"C00384529","N","2015","Q2","201507200200209243","17","F3","SB","LORI HARDWICK FUNDRAISING","PORTLAND","OR","972980445","06/24/2015","5320","P","FUNDRAISING CONSULTING","","","","","","2073120151248172421","1019607","SB0731159243874",""
"C00250399","N","2015","M3","15950875201","21B","F3X","SB","CITY OF ALEXANDRIA","ALEXANDRIA","VA","22334","02/12/2015","4934.05","","BUSINESS LICENSE","","","","","ORG","4031820151240825147","998075","D164515",""
"C00277541","A","2015","M4","15951491428","21B","F3X","SB","KELLY PRESS","CHEVERLY","MD","207853895","03/26/2015","789.7","","PARTY FUNDRAISER POSTCARD PRINTING & MAILING","003","Solicitation and Fundraising Expenses","","","ORG","4061820151245790351","1010895","VPED79TX0B2",""
"C00541011","N","2015","Q2","201507159000181511","17","F3","SB","GRAND VALLEY CONSULTING","ALEXANDRIA","VA","223052902","04/09/2015","2500","O","FUNDRAISING CONSULTING","003","Solicitation and Fundraising Expenses","X","SUBITEMIZATION OF GRAND VALLEY CONSULTING(04/09/15)","ORG","4071620151247294715","1015391","B-S-48",""
"C00575795","N","2015","Q2","201507159000219034","23","F3P","SB","DELTA AIRLINES","ATLANTA","GA","303541989","05/20/2015","253.1","P","TRAVEL","","","X","","ORG","4071720151247461324","1015585","D5594","D4542"
"C00387464","N","2015","MY","201507319000510829","21B","F3X","SB","OFFICE OF TAX AND REVENUE","RICHMOND","VA","23218","03/10/2015","250","","TAX PAYMENT","","","","","ORG","4073120151248153313","1019827","SB21B.I16062",""
"C00366401","N","2015","Q1","15020128493","17","F3","SB","AT&T","CAROL STREAM","IL","601976463","03/18/2015","483.74","G","TELECOMMUNICATIONS SERVICES","","","","","","2042920151242350744","1005978","SB04281584934",""
"C00224717","A","2015","M2","15970702500","21B","F3X","SB","MDP (NFA)","LANSING","MI","48084","01/19/2015","340","","RENT","","","","","ORG","4051920151243799553","1008047","SB21B.59321",""
"C00224717","A","2015","M2","15970702481","21B","F3X","SB","FOREMAN, ANNETTE","MADISON HEIGHTS","MI","48071","01/06/2015","150","","BINGO PRIZE","","","","","IND","4051920151243799495","1008047","SB21B.59770",""
"C00416131","N","2015","MY","201507319000477214","21B","F3X","SB","WELL & LIGHTHOUSE, LLC","WASHINGTON","DC","20009","01/27/2015","1000","","INTERNET CONSULTING SERVICES","","","","","ORG","4073120151248144810","1019448","D512368",""
"C00354332","N","2015","M6","15971240041","21B","F3X","SB","WALKER, EUNICE","HARRISON TOWNSHIP","MI","48045","05/22/2015","60","","BINGO PRIZE","","","","","IND","4062220151245914584","1011434","SB21B.67132",""
"C00035600","N","2015","M6","15951497145","21B","F3X","SB","ACT BLUE TECHNICAL SERVICES","CAMBRIDGE","MA","021390008","05/18/2015","4.18","P","CREDIT CARD PROCESSING FEES","","","","","ORG","4061920151245822949","1011105","D610154",""
"C00312017","N","2015","Q2","201507159000180892","17","F3","SB","METRE","LA CROSSE","WI","546014066","05/18/2015","4375","P","WEB DEVELOPMENT","","","","","ORG","4071620151247294294","1015376","VQZ349K9147",""
"C00376939","N","2015","Q2","201507159000180513","17","F3","SB","EDWIN B RASKIN COMPANY","BRENTWOOD","TN","370275065","05/22/2015","1515","P","OFFICE RENT","001","Administrative/Salary/Overhead Expenses","","","ORG","4071620151247294138","1015370","B9D163197763A4E41B6B",""
"C00042366","N","2015","M5","15020161431","21B","F3X","SB","BARGER, REBECCA A","WASHINGTON","DC","20002","04/30/2015","1188.5","","SALARY","","","","","IND","2060320151244017015","1009474","SB06021514319016",""
"C00271338","N","2015","M2","15950630402","21B","F3X","SB","TD CARD SERVICES","CHERRY HILL","NJ","080340372","01/05/2015","658.3","","CREDIT CARD PAYMENT, SEE BELOW","","","","","ORG","4022020151239087618","994700","VNH369Y7BS5",""
"C00271338","N","2015","M5","15951408220","21B","F3X","SB","FIRST BANK MERCHANT SERVICES","MUNCIE","IN","473052835","04/03/2015","7.2","","CREDIT CARD PROCESSING FEES","","","","","ORG","4052020151243860627","1008495","VNH369YMBV3",""
"C00495010","N","2015","12P","15951522423","21B","F3X","SB","KIESOW-FRANCIS, LUAN","PAHRUMP","NV","890484673","06/04/2015","130","","ADMINISTRATIVE CONSULTING","001","Administrative/Salary/Overhead Expenses","","","IND","4062920151245947357","1011659","SB21B-59778-141736-E",""
"C00402800","N","2015","M3","15951094311","21B","F3X","SB","USPS","GRAND RAPIDS","MI","49505","02/27/2015","5.05","","POSTAGE","","","","","ORG","4032320151240926798","999337","SB21B.129585",""
"C00401786","N","2015","MY","201507279000422316","21B","F3X","SB","FORTH RIGHT STRATEGY (FORMERLY BASE CONNECT)","WASHINGTON","DC","20005","03/06/2015","1562.88","","PAC DIRECT MAIL - CREATIVE","003","Solicitation and Fundraising Expenses","","","ORG","4072720151247938901","1018047","SB21B.35400",""
"C00550145","N","2015","Q2","201507159000183536","17","F3","SB","RITCHIE, JASON","ISSAQUAH","WA","980270097","06/26/2015","160","P","HONEY BUCKET - PORTAPOTTY FOR EVENT","","","","* IN-KIND RECEIVED","CAN","4071620151247296732","1015427","VPF6FEFW668I","VPF6FEFW668"
"C00003418","N","2015","M3","15970311992","21B","F3X","SB","FIELD, BRETT B","WASHINGTON","DC","20003","02/27/2015","1103.04","","PAYROLL","","","","","IND","4032420151240952556","999280","2015M03L21PA00238",""
"C00226522","N","2015","Q2","201507159000161955","17","F3","SB","JABLON MARKETING INC.","UNIONDALE","NY","11555","06/08/2015","24.47","P","COMPUTER MANAGEMENT EMAIL STORAGE, ARCHIVING","001","Administrative/Salary/Overhead Expenses","","","ORG","4071620151247283504","1015076","SB17.45975",""
"C00543231","N","2015","Q2","201507159000147136","17","F3","SB","ATLANTIC COAST CONFERENCE","GREENSBORO","NC","27407","05/25/2015","830","","EVENT TICKETS","","","X","","ORG","4071520151247145516","1015006","SB17.10445.0","SB17.10445"
"C00469163","N","2015","Q2","201507159000162613","17","F3","SB","COURTYARD MARRIOTT UPPER EAST SIDE","NEW YORK","NY","10128","04/08/2015","807.96","P","TRAVEL","","","X","","ORG","4071620151247283780","1015085","D430167","D429525"
"C00469882","N","2015","Q2","201507279000427807","17","F3","SB","JOETEN'S SUSUPE SHOPPING CENTER","SAIPAN","MP","96950","06/05/2015","409.18","G","FOOD AND BEVERAGE - WATER","007","Campaign Event Expenses","","","ORG","4072820151247972183","1018216","SB17.6865",""
"C00506774","N","2015","Q2","201507149000107598","17","F3","SB","CMDI","TYSONS CORNER","VA","22182","04/03/2015","250","","CREDIT CARD FEE","","","","","ORG","4071420151247034566","1014049","SB17.I971",""
"C00498568","N","2015","Q2","201507149000107491","17","F3","SB","ACTBLUE","CAMBRIDGE","MA","02238","04/09/2015","225.18","P","CREDIT CARD PROCESSING FEE","","","","","PAC","4071420151247034423","1014048","D564037",""
